name,LG,cM
DG_12_254,12,517.037928
DG_12_255,12,517.0384465
DG_12_256,12,517.5321281
DG_12_257,12,519.6546341
DG_12_258,12,521.5827281
DG_12_259,12,522.1738657
DG_13_001,13,0
DG_13_002,13,4.879349
DG_13_003,13,7.956088
DG_13_004,13,9.0405
DG_13_005,13,9.3989889
DG_13_006,13,11.5372889
DG_13_007,13,14.9429329
DG_13_008,13,16.5720989
DG_13_009,13,17.0075199
DG_13_010,13,17.2420452
DG_13_011,13,17.3964162
DG_13_012,13,19.1939782
DG_13_013,13,20.9299152
DG_13_014,13,21.3466825
DG_13_015,13,22.239122
DG_13_016,13,26.167371
DG_13_017,13,29.988115
DG_13_018,13,29.98811708
DG_13_019,13,30.34856558
DG_13_020,13,33.18851958
DG_13_021,13,34.25290358
DG_13_022,13,35.61011058
DG_13_023,13,36.54629218
DG_13_024,13,39.45015718
DG_13_025,13,40.69122818
DG_13_026,13,45.27755618
DG_13_027,13,45.46108808
DG_13_028,13,45.63807018
DG_13_029,13,51.94136818
DG_13_030,13,57.64849718
DG_13_031,13,59.70621618
DG_13_032,13,59.97237648
DG_13_033,13,60.58997808
DG_13_034,13,60.96891848
DG_13_035,13,61.78513108
DG_13_036,13,63.90142508
DG_13_037,13,65.01878408
DG_13_038,13,68.82192408
DG_13_039,13,70.88013808
DG_13_040,13,73.55397008
DG_13_041,13,74.58443108
DG_13_042,13,75.91957008
DG_13_043,13,76.57813288
DG_13_044,13,79.03040388
DG_13_045,13,83.39289788
DG_13_046,13,83.39291459
DG_13_047,13,83.75907239
DG_13_048,13,86.95254239
DG_13_049,13,88.46353339
DG_13_050,13,89.26735529
DG_13_051,13,91.11447629
DG_13_052,13,95.99886629
DG_13_053,13,97.76083529
DG_13_054,13,98.74571669
DG_13_055,13,102.3393797
DG_13_056,13,103.7213807
DG_13_057,13,104.7294647
DG_13_058,13,109.9953567
DG_13_059,13,111.8758407
DG_13_060,13,115.4696877
DG_13_061,13,118.1623267
DG_13_062,13,125.4263627
DG_13_063,13,132.1848747
DG_13_064,13,134.8909807
DG_13_065,13,134.9699644
DG_13_066,13,138.3153184
DG_13_067,13,138.943209
DG_13_068,13,145.727104
DG_13_069,13,151.59607
DG_13_070,13,154.385328
DG_13_071,13,164.191269
DG_13_072,13,176.264739
DG_13_073,13,185.177813
DG_13_074,13,187.978316
DG_13_075,13,191.039049
DG_13_076,13,191.5173632
DG_13_077,13,196.5966952
DG_13_078,13,201.9894082
DG_13_079,13,204.4041142
DG_13_080,13,208.6187752
DG_13_081,13,213.4371262
DG_13_082,13,214.0073439
DG_13_083,13,214.9353262
DG_13_084,13,215.2446579
DG_13_085,13,223.1230789
DG_13_086,13,228.5974389
DG_13_087,13,235.2010959
DG_13_088,13,238.5360189
DG_13_089,13,241.8124249
DG_13_090,13,247.7163909
DG_13_091,13,254.8003829
DG_13_092,13,255.0842669
DG_13_093,13,257.2317049
DG_13_094,13,258.1780476
DG_13_095,13,263.5033936
DG_13_096,13,266.0140456
DG_13_097,13,266.3152137
DG_13_098,13,267.3926937
DG_13_099,13,272.0878187
DG_13_100,13,276.0025147
DG_13_101,13,278.3723147
DG_13_102,13,279.4960637
DG_13_103,13,279.7406162
DG_13_104,13,280.5345533
DG_13_105,13,281.6783503
DG_13_106,13,281.7116311
DG_13_107,13,282.09275
DG_13_108,13,284.811047
DG_13_109,13,286.850635
DG_13_110,13,287.0608296
DG_13_111,13,288.9260716
DG_13_112,13,294.9336926
DG_13_113,13,300.0806356
DG_13_114,13,300.3344818
DG_13_115,13,301.2864382
DG_13_116,13,301.4552381
DG_13_117,13,301.4552397
DG_13_118,13,301.7358819
DG_13_119,13,301.7358853
DG_13_120,13,302.4224408
DG_13_121,13,302.4224446
DG_13_122,13,302.6960315
DG_13_123,13,306.8891615
DG_13_124,13,309.8212415
DG_13_125,13,313.3034785
DG_13_126,13,314.2203223
DG_13_127,13,315.5560413
DG_13_128,13,318.9110673
DG_13_129,13,326.1379843
DG_13_130,13,335.3405573
DG_13_131,13,336.4723523
DG_13_132,13,337.8768253
DG_13_133,13,338.4162001
DG_13_134,13,338.9373394
DG_13_135,13,341.5058794
DG_13_136,13,344.3782664
DG_13_137,13,345.7822864
DG_13_138,13,347.2773544
DG_13_139,13,347.2773565
DG_13_140,13,347.2773589
DG_13_141,13,347.6497663
DG_13_142,13,351.0783533
DG_13_143,13,354.0065653
DG_13_144,13,355.3298923
DG_13_145,13,356.6411773
DG_13_146,13,359.7792923
DG_13_147,13,363.7545023
DG_13_148,13,368.8633413
DG_13_149,13,371.7221203
DG_13_150,13,372.8052293
DG_13_151,13,374.2804353
DG_13_152,13,375.5989083
DG_13_153,13,377.0552903
DG_13_154,13,380.8073503
DG_13_155,13,384.2349203
DG_13_156,13,389.2057503
DG_13_157,13,391.3627583
DG_13_158,13,391.3627635
DG_13_159,13,391.8173599
DG_13_160,13,392.7035908
DG_13_161,13,399.3183168
DG_13_162,13,407.1361068
DG_13_163,13,423.6245068
DG_14_001,14,0
DG_14_002,14,5.2626716
DG_14_003,14,6.84719882
DG_14_004,14,9.45434077
DG_14_005,14,10.39639318
DG_14_006,14,12.17852273
DG_14_007,14,14.43611039
DG_14_008,14,14.94853491
DG_14_009,14,15.25712943
DG_14_010,14,17.18690215
DG_14_011,14,18.93607691
DG_14_012,14,22.17968789
DG_14_013,14,24.43371445
DG_14_014,14,24.95394649
DG_14_015,14,25.60500057
DG_14_016,14,26.54865073
DG_14_017,14,27.09047624
DG_14_018,14,35.62419243
DG_14_019,14,40.75000402
DG_14_020,14,42.49030837
DG_14_021,14,48.85667032
DG_14_022,14,52.1551986
DG_14_023,14,52.76658136
DG_14_024,14,54.9273006
DG_14_025,14,59.91977836
DG_14_026,14,65.9742225
DG_14_027,14,67.26202662
DG_14_028,14,68.50534945
DG_14_029,14,68.92247359
DG_14_030,14,72.37170433
DG_14_031,14,76.56480324
DG_14_032,14,80.54763036
DG_14_033,14,87.98776364
DG_14_034,14,91.69530519
DG_14_035,14,94.69214488
DG_14_036,14,95.20505109
DG_14_037,14,96.79213836
DG_14_038,14,99.90553985
DG_14_039,14,101.46098
DG_14_040,14,101.4990487
DG_14_041,14,101.8557423
DG_14_042,14,101.9114121
DG_14_043,14,101.9658483
DG_14_044,14,102.0314702
DG_14_045,14,102.5337953
DG_14_046,14,106.7857288
DG_14_047,14,114.5625929
DG_14_048,14,119.5687622
DG_14_049,14,119.8641839
DG_14_050,14,121.4623451
DG_14_051,14,122.3225392
DG_14_052,14,123.0038335
DG_14_053,14,126.4454223
DG_14_054,14,132.7682227
DG_14_055,14,136.253216
DG_14_056,14,136.9338207
DG_14_057,14,138.0217112
DG_14_058,14,138.6094818
DG_14_059,14,138.639
DG_14_060,14,138.6714965
DG_14_061,14,139.2313514
DG_14_062,14,139.6729216
DG_14_063,14,139.9827799
DG_14_064,14,140.7859957
DG_14_065,14,141.2041506
DG_14_066,14,143.9282081
DG_14_067,14,146.1650846
DG_14_068,14,146.3244082
DG_14_069,14,146.7192538
DG_14_070,14,151.0536286
DG_14_071,14,154.8065307
DG_14_072,14,157.2678894
DG_14_073,14,159.2913468
DG_14_074,14,160.1476332
DG_14_075,14,169.1418566
DG_14_076,14,177.4234804
DG_14_077,14,179.2906759
DG_14_078,14,189.099996
DG_14_079,14,199.4518613
DG_14_080,14,206.8155015
DG_14_081,14,212.1534901
DG_14_082,14,216.8444726
DG_14_083,14,219.5748979
DG_14_084,14,220.1014338
DG_14_085,14,221.1092244
DG_14_086,14,221.575256
DG_14_087,14,221.7179
DG_14_088,14,222.0022749
DG_14_089,14,222.5623133
DG_14_090,14,225.6167332
DG_14_091,14,228.2565895
DG_14_092,14,229.0867725
DG_14_093,14,232.8553288
DG_14_094,14,237.9273288
DG_14_095,14,237.9629611
DG_14_096,14,238.4860806
DG_14_097,14,238.6173757
DG_14_098,14,238.8769217
DG_14_099,14,244.2666338
DG_14_100,14,250.8043135
DG_14_101,14,252.6725769
DG_14_102,14,253.9753687
DG_14_103,14,254.6900627
DG_14_104,14,255.6873994
DG_14_105,14,255.9802946
DG_14_106,14,256.1284085
DG_14_107,14,256.331168
DG_14_108,14,256.9388219
DG_14_109,14,257.4415421
DG_14_110,14,258.4483584
DG_14_111,14,259.2209698
DG_14_112,14,259.3672244
DG_14_113,14,259.6608983
DG_14_114,14,260.2397182
DG_14_115,14,260.680951
DG_14_116,14,260.8323476
DG_14_117,14,260.860924
DG_14_118,14,261.0084443
DG_14_119,14,264.9444272
DG_14_120,14,269.2242113
DG_14_121,14,270.7218727
DG_14_122,14,272.3197814
DG_14_123,14,276.8773223
DG_14_124,14,285.2108793
DG_14_125,14,290.7869979
DG_14_126,14,291.4617811
DG_14_127,14,292.2432833
DG_14_128,14,293.0967005
DG_14_129,14,293.6423293
DG_14_130,14,293.7904054
DG_14_131,14,294.0259232
DG_14_132,14,294.9612969
DG_14_133,14,296.7262803
DG_14_134,14,298.9757137
DG_14_135,14,300.1949321
DG_14_136,14,302.0766538
DG_14_137,14,302.431468
DG_14_138,14,303.1557118
DG_14_139,14,304.4890427
DG_14_140,14,305.6203924
DG_14_141,14,307.0818318
DG_14_142,14,309.432037
DG_14_143,14,316.6201482
DG_15_001,15,0
DG_15_002,15,12.55858
DG_15_003,15,20.359043
DG_15_004,15,27.88446
DG_15_005,15,37.454109
DG_15_006,15,46.880294
DG_15_007,15,48.988302
DG_15_008,15,49.8410667
DG_15_009,15,51.0750487
DG_15_010,15,58.0809167
DG_15_011,15,66.3351397
DG_15_012,15,72.1903757
DG_15_013,15,76.3754307
DG_15_014,15,78.9691197
DG_15_015,15,79.6650718
DG_15_016,15,80.394177
DG_15_017,15,80.6042035
DG_15_018,15,81.3270553
DG_15_019,15,85.4322033
DG_15_020,15,89.3518533
DG_15_021,15,98.4695163
DG_15_022,15,106.0378483
DG_15_023,15,107.3334483
DG_15_024,15,108.7504943
DG_15_025,15,110.2824393
DG_15_026,15,110.9322052
DG_15_027,15,118.5100552
DG_15_028,15,126.1937862
DG_15_029,15,129.4759782
DG_15_030,15,132.5458182
DG_15_031,15,133.0733097
DG_15_032,15,133.8145556
DG_15_033,15,133.8146556
DG_15_034,15,135.3950176
DG_15_035,15,137.4533406
DG_15_036,15,140.3775006
DG_15_037,15,143.2388766
DG_15_038,15,145.3525266
DG_15_039,15,149.4157446
DG_15_040,15,150.3257318
DG_15_041,15,150.9359582
DG_15_042,15,150.9359982
DG_15_043,15,150.9938429
DG_15_044,15,151.9515251
DG_15_045,15,152.2879884
DG_15_046,15,154.6329324
DG_15_047,15,157.1213124
DG_15_048,15,160.5915704
DG_15_049,15,163.2490054
DG_15_050,15,164.5493754
DG_15_051,15,166.0442274
DG_15_052,15,166.6286391
DG_15_053,15,168.4571831
DG_15_054,15,170.6973511
DG_15_055,15,171.422264
DG_15_056,15,171.914736
DG_15_057,15,172.3800475
DG_15_058,15,174.6659515
DG_15_059,15,176.4510325
DG_15_060,15,181.1874755
DG_15_061,15,184.2617505
DG_15_062,15,186.7317545
DG_15_063,15,195.4552575
DG_15_064,15,205.2346745
DG_15_065,15,205.450645
DG_15_066,15,206.2481942
DG_15_067,15,207.2456184
DG_15_068,15,207.6339086
DG_15_069,15,211.5334046
DG_15_070,15,213.2959286
DG_15_071,15,213.2960485
DG_15_072,15,214.4110205
DG_15_073,15,216.7997715
DG_15_074,15,218.9954365
DG_15_075,15,219.2168995
DG_15_076,15,219.3766496
DG_15_077,15,224.4194286
DG_15_078,15,232.6016826
DG_15_079,15,241.1865766
DG_15_080,15,249.4853156
DG_15_081,15,256.0294506
DG_15_082,15,256.4412649
DG_15_083,15,256.685931
DG_15_084,15,256.9407865
DG_15_085,15,258.5510575
DG_15_086,15,259.5857065
DG_15_087,15,260.7534575
DG_15_088,15,264.3599465
DG_15_089,15,268.7294285
DG_15_090,15,273.9777935
DG_15_091,15,275.5910925
DG_15_092,15,277.7159825
DG_15_093,15,277.9840414
DG_15_094,15,277.9977019
DG_15_095,15,285.1132099
DG_15_096,15,295.5077299
DG_15_097,15,299.9767209
DG_15_098,15,303.5001869
DG_15_099,15,308.4515819
DG_15_100,15,310.1582029
DG_15_101,15,310.8680839
DG_15_102,15,312.5784209
DG_15_103,15,316.6425169
DG_15_104,15,318.9986959
DG_15_105,15,326.5150979
DG_15_106,15,333.5490059
DG_15_107,15,334.0970201
DG_15_108,15,334.1534407
DG_15_109,15,334.4645818
DG_15_110,15,335.1153881
DG_15_111,15,336.3680611
DG_15_112,15,336.4190247
DG_15_113,15,337.3397309
DG_15_114,15,340.2414649
DG_15_115,15,342.6794829
DG_15_116,15,344.5684879
DG_15_117,15,347.2243449
DG_15_118,15,348.7383629
DG_15_119,15,355.2113049
DG_15_120,15,361.0243739
DG_15_121,15,363.8041419
DG_15_122,15,365.4147029
DG_15_123,15,365.8742231
DG_15_124,15,367.7130221
DG_15_125,15,367.7130818
DG_15_126,15,367.7134729
DG_15_127,15,368.8145439
DG_15_128,15,369.356119
DG_15_129,15,371.752276
DG_15_130,15,373.899117
DG_15_131,15,374.4312455
DG_15_132,15,375.0999371
DG_15_133,15,375.0999873
DG_15_134,15,377.0991393
DG_15_135,15,378.9446873
DG_15_136,15,379.3172832
DG_15_137,15,380.236774
DG_15_138,15,381.0249237
DG_15_139,15,382.7470497
DG_15_140,15,383.1787466
DG_15_141,15,383.1789574
DG_15_142,15,383.6627638
DG_15_143,15,383.9908992
DG_15_144,15,384.621346
DG_15_145,15,385.5736856
DG_15_146,15,385.8077592
DG_15_147,15,386.721136
DG_15_148,15,387.6308357
DG_15_149,15,389.8159197
DG_15_150,15,390.485467
DG_15_151,15,391.3793983
DG_15_152,15,392.8083853
DG_15_153,15,394.0515363
DG_15_154,15,394.2534642
DG_15_155,15,394.253506
DG_15_156,15,394.5450976
DG_15_157,15,394.6971809
DG_15_158,15,395.1234798
DG_15_159,15,395.5502698
DG_15_160,15,395.8940323
DG_15_161,15,397.5443973
DG_15_162,15,401.4276913
DG_16_001,16,0
DG_16_002,16,7.546681
DG_16_003,16,10.877359
DG_16_004,16,12.209543
DG_16_005,16,12.7156865
DG_16_006,16,14.0418205
DG_16_007,16,17.8951625
DG_16_008,16,20.6595435
DG_16_009,16,21.6705785
DG_16_010,16,23.4710345
DG_16_011,16,24.2273386
DG_16_012,16,24.22734153
DG_16_013,16,24.88913733
DG_16_014,16,27.33517933
DG_16_015,16,29.64476833
DG_16_016,16,31.62625433
DG_16_017,16,40.87109033
DG_16_018,16,49.30849033
DG_16_019,16,49.67966013
DG_16_020,16,49.67966246
DG_16_021,16,51.90219946
DG_16_022,16,52.56011306
DG_16_023,16,53.20000016
DG_16_024,16,54.30220216
DG_16_025,16,54.30222111
DG_16_026,16,55.59340411
DG_16_027,16,57.14567811
DG_16_028,16,59.00530911
DG_16_029,16,63.10994911
DG_16_030,16,67.46415411
DG_16_031,16,69.77550411
DG_16_032,16,71.87211511
DG_16_033,16,72.07233661
DG_16_034,16,74.07389561
DG_16_035,16,75.92631761
DG_16_036,16,77.37175361
DG_16_037,16,80.48517161
DG_16_038,16,83.22111061
DG_16_039,16,83.22111608
DG_16_040,16,84.94169208
DG_16_041,16,85.80959158
DG_16_042,16,88.76270258
DG_16_043,16,90.94828858
DG_16_044,16,90.94829293
DG_16_045,16,92.58514193
DG_16_046,16,93.79233793
DG_16_047,16,95.09270893
DG_16_048,16,95.29174673
DG_16_049,16,95.3650847
DG_16_050,16,96.1769162
DG_16_051,16,96.9328148
DG_16_052,16,98.7994758
DG_16_053,16,100.9264828
DG_16_054,16,101.0744043
DG_16_055,16,101.8114095
DG_16_056,16,103.3144875
DG_16_057,16,104.7880155
DG_16_058,16,107.4357805
DG_16_059,16,107.4357846
DG_16_060,16,109.0908606
DG_16_061,16,110.5959616
DG_16_062,16,111.7046746
DG_16_063,16,117.7632396
DG_16_064,16,124.1156026
DG_16_065,16,128.1024656
DG_16_066,16,129.5521126
DG_16_067,16,129.8937821
DG_16_068,16,129.893791
DG_16_069,16,130.7836158
DG_16_070,16,131.2282073
DG_16_071,16,131.5470047
DG_16_072,16,133.5049827
DG_16_073,16,133.5050994
DG_16_074,16,136.7254914
DG_16_075,16,139.6895644
DG_16_076,16,141.8462374
DG_16_077,16,144.0146014
DG_16_078,16,149.4045464
DG_16_079,16,153.9806674
DG_16_080,16,154.8775183
DG_16_081,16,154.8787768
DG_16_082,16,155.2243546
DG_16_083,16,156.9683556
DG_16_084,16,158.6438366
DG_16_085,16,158.880469
DG_16_086,16,160.474671
DG_16_087,16,162.471305
DG_16_088,16,162.9307035
DG_16_089,16,163.1794124
DG_16_090,16,163.8208436
DG_16_091,16,165.5396776
DG_16_092,16,167.7105136
DG_16_093,16,170.4637876
DG_16_094,16,175.0583126
DG_16_095,16,178.6857036
DG_16_096,16,179.3028188
DG_16_097,16,181.4689918
DG_16_098,16,185.0439648
DG_16_099,16,186.9492648
DG_16_100,16,188.9431758
DG_16_101,16,190.0199038
DG_16_102,16,190.3401621
DG_16_103,16,190.9448335
DG_16_104,16,191.3703838
DG_16_105,16,193.8856048
DG_16_106,16,200.4976908
DG_16_107,16,200.4977023
DG_16_108,16,204.6341583
DG_16_109,16,208.9893503
DG_16_110,16,210.1056323
DG_16_111,16,210.1056562
DG_16_112,16,210.7305093
DG_16_113,16,212.9241273
DG_16_114,16,212.9241314
DG_16_115,16,214.2717234
DG_16_116,16,215.5647724
DG_16_117,16,215.9477468
DG_16_118,16,216.5757972
DG_16_119,16,216.5757994
DG_16_120,16,217.2178018
DG_16_121,16,217.6224186
DG_16_122,16,220.4652336
DG_16_123,16,223.2933386
DG_16_124,16,224.6043576
DG_16_125,16,228.1476526
DG_16_126,16,228.1476569
DG_16_127,16,228.1476606
DG_16_128,16,228.6269419
DG_16_129,16,229.8573149
DG_16_130,16,232.6274409
DG_16_131,16,233.6664699
DG_16_132,16,236.2798829
DG_16_133,16,238.5932189
DG_16_134,16,243.1860579
DG_16_135,16,245.2380789
DG_16_136,16,247.0348279
DG_16_137,16,248.8956309
DG_16_138,16,249.2641199
DG_16_139,16,249.264124
DG_16_140,16,251.290226
DG_16_141,16,253.753642
DG_16_142,16,256.913624
DG_16_143,16,257.8198222
DG_16_144,16,262.1555222
DG_16_145,16,263.8381662
DG_16_146,16,266.1777402
DG_16_147,16,267.4166572
DG_16_148,16,269.8127882
DG_16_149,16,270.6109653
DG_16_150,16,272.4679923
DG_16_151,16,273.0615961
DG_16_152,16,275.2203961
DG_16_153,16,277.3539031
DG_16_154,16,280.0143911
DG_16_155,16,283.4217201
DG_16_156,16,287.6404921
DG_16_157,16,289.7170951
DG_16_158,16,292.5419621
DG_16_159,16,296.4310291
DG_16_160,16,296.7958337
DG_16_161,16,297.230653
DG_16_162,16,298.1026825
DG_16_163,16,299.9122455
DG_16_164,16,301.2815305
DG_16_165,16,301.6392717
DG_16_166,16,301.9132222
DG_16_167,16,303.6597192
DG_16_168,16,306.7440132
DG_16_169,16,308.3725012
DG_16_170,16,308.8249024
DG_16_171,16,310.6231824
DG_16_172,16,313.8301404
DG_16_173,16,317.1039644
DG_16_174,16,317.1039702
DG_16_175,16,319.2499112
DG_16_176,16,319.6221542
DG_16_177,16,320.2137389
DG_16_178,16,320.3564504
DG_16_179,16,320.875457
DG_16_180,16,321.5167888
DG_16_181,16,322.7166048
DG_16_182,16,324.2370238
DG_16_183,16,325.8285898
DG_16_184,16,326.2316213
DG_16_185,16,326.9256074
DG_16_186,16,326.9256414
DG_16_187,16,327.1562712
DG_16_188,16,327.5452329
DG_16_189,16,328.3553777
DG_16_190,16,329.2624996
DG_16_191,16,330.1658627
DG_16_192,16,331.0505701
DG_16_193,16,332.2831621
DG_16_194,16,333.6979271
DG_16_195,16,335.1466491
DG_16_196,16,335.1466517
DG_16_197,16,335.1466541
DG_16_198,16,335.4247807
DG_16_199,16,335.6362078
DG_16_200,16,335.6362136
DG_16_201,16,335.974033
DG_16_202,16,336.2687831
DG_16_203,16,337.6068901
DG_16_204,16,339.7724501
DG_16_205,16,341.2113591
DG_16_206,16,341.5164253
DG_16_207,16,342.108613
DG_16_208,16,342.4486615
DG_16_209,16,342.8517143
DG_16_210,16,343.0342241
DG_16_211,16,344.5031361
DG_16_212,16,346.4674111
DG_16_213,16,347.9826691
DG_16_214,16,349.6571481
DG_16_215,16,350.8442461
DG_16_216,16,351.5719771
DG_16_217,16,352.3571394
DG_16_218,16,353.3021795
DG_16_219,16,356.0890775
DG_16_220,16,362.1593405
